index,cluster,batch,roi,frac_area,area_odr,total,positive,frac,logodds,harvest_day,condition
0,DC,6,core,0.0171733657127769,-4.047073062118984,32,9,0.28125,-0.9382696385929302,8,IL-15
0,DC,6,border,0.0168527251214698,-4.066246558776068,35,25,0.7142857142857143,0.9162907318741552,8,IL-15
0,M1 TAM,6,core,0.0171733657127769,-4.047073062118984,131,54,0.4122137404580153,-0.3548213752894094,8,IL-15
0,M1 TAM,6,border,0.0168527251214698,-4.066246558776068,90,30,0.3333333333333333,-0.6931471805599454,8,IL-15
0,M2 TAM,6,core,0.0171733657127769,-4.047073062118984,133,25,0.18796992481203,-1.463255402256019,8,IL-15
0,M2 TAM,6,border,0.0168527251214698,-4.066246558776068,210,32,0.1523809523809524,-1.7160476474923585,8,IL-15
0,Cytotoxic T-cells,6,core,0.0171733657127769,-4.047073062118984,166,47,0.2831325301204819,-0.9289758914014709,8,IL-15
0,Cytotoxic T-cells,6,border,0.0168527251214698,-4.066246558776068,162,37,0.228395061728395,-1.2173958246580767,8,IL-15
0,Proliferating T-cells,6,core,0.0171733657127769,-4.047073062118984,70,16,0.2285714285714285,-1.2163953243244932,8,IL-15
0,Proliferating T-cells,6,border,0.0168527251214698,-4.066246558776068,63,16,0.2539682539682539,-1.0775588794702773,8,IL-15
0,DC,15,core,0.1121798891127052,-2.068665409037694,364,285,0.782967032967033,1.283041327801629,8,Both
0,DC,15,border,0.1010229363854393,-2.185909936940713,576,389,0.6753472222222222,0.7324707267638596,8,Both
0,M1 TAM,15,core,0.1121798891127052,-2.068665409037694,268,155,0.5783582089552238,0.3160372982069058,8,Both
0,M1 TAM,15,border,0.1010229363854393,-2.185909936940713,158,84,0.5316455696202531,0.1267517056391436,8,Both
0,M2 TAM,15,core,0.1121798891127052,-2.068665409037694,946,620,0.6553911205073996,0.6428220966724295,8,Both
0,M2 TAM,15,border,0.1010229363854393,-2.185909936940713,2322,1464,0.6304909560723514,0.5343235950332944,8,Both
0,Cytotoxic T-cells,15,core,0.1121798891127052,-2.068665409037694,1109,694,0.6257889990982868,0.5141934402761064,8,Both
0,Cytotoxic T-cells,15,border,0.1010229363854393,-2.185909936940713,656,404,0.6158536585365854,0.4719857904497266,8,Both
0,Proliferating T-cells,15,core,0.1121798891127052,-2.068665409037694,246,176,0.7154471544715447,0.9219887529887928,8,Both
0,Proliferating T-cells,15,border,0.1010229363854393,-2.185909936940713,210,139,0.6619047619047619,0.6717940560893763,8,Both
0,DC,19,core,0.0473735809009673,-3.00115811330048,784,244,0.3112244897959184,-0.7944009142651182,8,IL-15
0,DC,19,border,0.0754681057415559,-2.5055774226669154,1181,608,0.514817950889077,0.0592891652514273,8,IL-15
0,M1 TAM,19,core,0.0473735809009673,-3.00115811330048,265,62,0.2339622641509434,-1.186071593996696,8,IL-15
0,M1 TAM,19,border,0.0754681057415559,-2.5055774226669154,44,15,0.3409090909090909,-0.6592456288842641,8,IL-15
0,M2 TAM,19,core,0.0473735809009673,-3.00115811330048,697,182,0.2611190817790531,-1.040160213586941,8,IL-15
0,M2 TAM,19,border,0.0754681057415559,-2.5055774226669154,2442,1214,0.4971334971334971,-0.0114661370876443,8,IL-15
0,Cytotoxic T-cells,19,core,0.0473735809009673,-3.00115811330048,3053,788,0.2581067802161808,-1.055831948059255,8,IL-15
0,Cytotoxic T-cells,19,border,0.0754681057415559,-2.5055774226669154,1168,579,0.4957191780821918,-0.0171237060785914,8,IL-15
0,Proliferating T-cells,19,core,0.0473735809009673,-3.00115811330048,2836,850,0.2997179125528914,-0.8486414951207559,8,IL-15
0,Proliferating T-cells,19,border,0.0754681057415559,-2.5055774226669154,1141,575,0.5039439088518843,0.0157759625941676,8,IL-15
0,DC,23,core,0.0201062759730027,-3.886412117121757,171,101,0.5906432748538012,0.3666252747919006,8,TCR
0,DC,23,border,0.052806005047183,-2.8868790081222038,319,86,0.2695924764890282,-0.9966911573121926,8,TCR
0,M1 TAM,23,core,0.0201062759730027,-3.886412117121757,274,95,0.3467153284671533,-0.633508914240214,8,TCR
0,M1 TAM,23,border,0.052806005047183,-2.8868790081222038,354,55,0.1553672316384181,-1.6931103881582157,8,TCR
0,M2 TAM,23,core,0.0201062759730027,-3.886412117121757,707,134,0.1895332390381895,-1.4530459167638283,8,TCR
0,M2 TAM,23,border,0.052806005047183,-2.8868790081222038,1314,297,0.2260273972602739,-1.2308802572458604,8,TCR
0,Cytotoxic T-cells,23,core,0.0201062759730027,-3.886412117121757,767,293,0.3820078226857888,-0.481034712678009,8,TCR
0,Cytotoxic T-cells,23,border,0.052806005047183,-2.8868790081222038,531,130,0.2448210922787194,-1.1264269768509867,8,TCR
0,Proliferating T-cells,23,core,0.0201062759730027,-3.886412117121757,43,17,0.3953488372093023,-0.4248831939652659,8,TCR
0,Proliferating T-cells,23,border,0.052806005047183,-2.8868790081222038,62,14,0.2258064516129032,-1.2321436812926323,8,TCR
0,DC,25,core,0.0189335571987944,-3.947704326067568,69,34,0.4927536231884058,-0.0289875368732522,8,Both
0,DC,25,border,0.0503918075804161,-2.9362208566329766,93,67,0.7204301075268817,0.946596081369484,8,Both
0,M1 TAM,25,core,0.0189335571987944,-3.947704326067568,175,59,0.3371428571428571,-0.676052747200645,8,Both
0,M1 TAM,25,border,0.0503918075804161,-2.9362208566329766,173,68,0.3930635838150289,-0.4344526449814166,8,Both
0,M2 TAM,25,core,0.0189335571987944,-3.947704326067568,425,88,0.2070588235294117,-1.3427461158741554,8,Both
0,M2 TAM,25,border,0.0503918075804161,-2.9362208566329766,552,166,0.3007246376811594,-0.8438495811082876,8,Both
0,Cytotoxic T-cells,25,core,0.0189335571987944,-3.947704326067568,261,73,0.2796934865900383,-0.9459825216815584,8,Both
0,Cytotoxic T-cells,25,border,0.0503918075804161,-2.9362208566329766,316,123,0.3892405063291139,-0.4505058335324678,8,Both
0,Proliferating T-cells,25,core,0.0189335571987944,-3.947704326067568,61,23,0.3770491803278688,-0.5020919437972363,8,Both
0,Proliferating T-cells,25,border,0.0503918075804161,-2.9362208566329766,58,24,0.4137931034482758,-0.3483066942682158,8,Both
0,DC,33,core,0.0572191582313431,-2.8019450738654545,18,17,0.9444444444444444,2.833213344056216,8,TCR
0,DC,33,border,0.120519703086793,-1.9875179106686192,113,102,0.9026548672566372,2.2270775404859,8,TCR
0,M1 TAM,33,core,0.0572191582313431,-2.8019450738654545,9,7,0.7777777777777778,1.252762968495368,8,TCR
0,M2 TAM,33,core,0.0572191582313431,-2.8019450738654545,324,199,0.6141975308641975,0.464991087422191,8,TCR
0,M2 TAM,33,border,0.120519703086793,-1.9875179106686192,874,723,0.8272311212814645,1.56612938534384,8,TCR
0,Cytotoxic T-cells,33,core,0.0572191582313431,-2.8019450738654545,26,17,0.6538461538461539,0.6359887667199968,8,TCR
0,Cytotoxic T-cells,33,border,0.120519703086793,-1.9875179106686192,75,60,0.8,1.3862943611198908,8,TCR
0,DC,37,core,0.0182580946638925,-3.9847199233672064,49,29,0.5918367346938775,0.371563556432483,8,TCR
0,DC,37,border,0.0312088775886355,-3.435346436267948,371,232,0.6253369272237197,0.5122634385356183,8,TCR
0,M1 TAM,37,core,0.0182580946638925,-3.9847199233672064,33,9,0.2727272727272727,-0.9808292530117264,8,TCR
0,M1 TAM,37,border,0.0312088775886355,-3.435346436267948,42,17,0.4047619047619047,-0.3856624808119846,8,TCR
0,M2 TAM,37,core,0.0182580946638925,-3.9847199233672064,652,159,0.2438650306748466,-1.1316049718224586,8,TCR
0,M2 TAM,37,border,0.0312088775886355,-3.435346436267948,1644,574,0.3491484184914842,-0.6227845311363854,8,TCR
0,Cytotoxic T-cells,37,core,0.0182580946638925,-3.9847199233672064,178,73,0.4101123595505618,-0.3635009090091323,8,TCR
0,Cytotoxic T-cells,37,border,0.0312088775886355,-3.435346436267948,553,282,0.5099457504520796,0.0397882500584128,8,TCR
0,Proliferating T-cells,37,core,0.0182580946638925,-3.9847199233672064,20,11,0.55,0.2006706954621514,8,TCR
0,Proliferating T-cells,37,border,0.0312088775886355,-3.435346436267948,88,57,0.6477272727272727,0.6090640633494039,8,TCR
0,DC,40,core,0.0119439732436806,-4.415512583296227,68,32,0.4705882352941176,-0.1177830356563835,8,Both
0,DC,40,border,0.0516892474540889,-2.9094324663129982,90,46,0.5111111111111111,0.0444517625708335,8,Both
0,M1 TAM,40,core,0.0119439732436806,-4.415512583296227,141,45,0.3191489361702128,-0.7576857016975164,8,Both
0,M1 TAM,40,border,0.0516892474540889,-2.9094324663129982,85,31,0.3647058823529411,-0.5549968420791281,8,Both
0,M2 TAM,40,core,0.0119439732436806,-4.415512583296227,725,116,0.16,-1.6582280766035322,8,Both
0,M2 TAM,40,border,0.0516892474540889,-2.9094324663129982,1415,367,0.2593639575971731,-1.0492770168264172,8,Both
0,Cytotoxic T-cells,40,core,0.0119439732436806,-4.415512583296227,284,84,0.2957746478873239,-0.867500567704723,8,Both
0,Cytotoxic T-cells,40,border,0.0516892474540889,-2.9094324663129982,299,91,0.3043478260869565,-0.8266785731844678,8,Both
0,Proliferating T-cells,40,core,0.0119439732436806,-4.415512583296227,94,28,0.2978723404255319,-0.8574502318512217,8,Both
0,Proliferating T-cells,40,border,0.0516892474540889,-2.9094324663129982,63,23,0.365079365079365,-0.5533852381847867,8,Both
0,DC,41,core,0.014106874422352,-4.246885730562818,380,94,0.2473684210526315,-1.1126970285498488,8,TCR
0,DC,41,border,0.0445959684978671,-3.0644908581318737,408,129,0.3161764705882353,-0.7713993774596936,8,TCR
0,M1 TAM,41,core,0.014106874422352,-4.246885730562818,938,133,0.1417910447761194,-1.8004931491968097,8,TCR
0,M1 TAM,41,border,0.0445959684978671,-3.0644908581318737,574,65,0.1132404181184669,-2.0580607466548857,8,TCR
0,M2 TAM,41,core,0.014106874422352,-4.246885730562818,1665,265,0.1591591591591591,-1.6644976896171275,8,TCR
0,M2 TAM,41,border,0.0445959684978671,-3.0644908581318737,2424,551,0.2273102310231023,-1.223561893291174,8,TCR
0,Cytotoxic T-cells,41,core,0.014106874422352,-4.246885730562818,1820,379,0.2082417582417582,-1.3355563909170955,8,TCR
0,Cytotoxic T-cells,41,border,0.0445959684978671,-3.0644908581318737,583,123,0.2109777015437393,-1.3190421341107232,8,TCR
0,Proliferating T-cells,41,core,0.014106874422352,-4.246885730562818,90,26,0.2888888888888888,-0.90078654533819,8,TCR
0,Proliferating T-cells,41,border,0.0445959684978671,-3.0644908581318737,49,11,0.2244897959183673,-1.2396908869280152,8,TCR
0,DC,44,core,0.0382595746220692,-3.224350740300754,462,124,0.2683982683982684,-1.0027643298779818,8,IL-15
